,data,tau_x_score,prediction_time,buckets_per_rank,algo,sigma-factor,Algorithm
224,PLR-GLASS,0.6952380952380952,2.5737780312218264,5.904761904761905,Chain-RFR-PI,0,Chain-RFR-PI
225,PLR-GLASS,0.7174603174603175,2.5442202412526926,5.9523809523809526,Chain-RFR-PI,0,Chain-RFR-PI
226,PLR-GLASS,0.7460317460317462,2.5574660048571425,6.0,Chain-RFR-PI,0,Chain-RFR-PI
227,PLR-GLASS,0.7206349206349206,2.551152229287781,6.0,Chain-RFR-PI,0,Chain-RFR-PI
228,PLR-GLASS,0.7365079365079366,2.5953852754456026,5.904761904761905,Chain-RFR-PI,0,Chain-RFR-PI
229,PLR-GLASS,0.6793650793650793,2.5515396199157845,5.9523809523809526,Chain-RFR-PI,0,Chain-RFR-PI
230,PLR-GLASS,0.7242424242424241,2.5450185034689943,5.863636363636363,Chain-RFR-PI,0,Chain-RFR-PI
231,PLR-GLASS,0.6909090909090909,2.579190890570184,6.0,Chain-RFR-PI,0,Chain-RFR-PI
232,PLR-GLASS,0.712121212121212,2.5603619224632914,5.954545454545454,Chain-RFR-PI,0,Chain-RFR-PI
233,PLR-GLASS,0.7363636363636363,2.5544408634767235,5.954545454545454,Chain-RFR-PI,0,Chain-RFR-PI
234,PLR-GLASS,0.8000000000000002,2.548625595100245,5.904761904761905,Chain-RFR-PI,0,Chain-RFR-PI
235,PLR-GLASS,0.7174603174603176,2.579665115281419,6.0,Chain-RFR-PI,0,Chain-RFR-PI
236,PLR-GLASS,0.7396825396825396,2.5554946037900192,5.904761904761905,Chain-RFR-PI,0,Chain-RFR-PI
237,PLR-GLASS,0.7111111111111111,2.5559134805387624,6.0,Chain-RFR-PI,0,Chain-RFR-PI
238,PLR-GLASS,0.707936507936508,2.5860363481591486,6.0,Chain-RFR-PI,0,Chain-RFR-PI
239,PLR-GLASS,0.7365079365079366,2.552978218473499,5.904761904761905,Chain-RFR-PI,0,Chain-RFR-PI
240,PLR-GLASS,0.7454545454545454,2.5523328035348665,5.954545454545454,Chain-RFR-PI,0,Chain-RFR-PI
241,PLR-GLASS,0.7272727272727271,2.5522642882350386,6.0,Chain-RFR-PI,0,Chain-RFR-PI
242,PLR-GLASS,0.7212121212121213,2.588650720162973,6.0,Chain-RFR-PI,0,Chain-RFR-PI
243,PLR-GLASS,0.7454545454545454,2.5547826449622457,5.954545454545454,Chain-RFR-PI,0,Chain-RFR-PI
244,PLR-GLASS,0.6920634920634922,2.545013932574838,5.904761904761905,Chain-RFR-PI,0,Chain-RFR-PI
245,PLR-GLASS,0.7015873015873016,2.55513958307558,5.9523809523809526,Chain-RFR-PI,0,Chain-RFR-PI
246,PLR-GLASS,0.6507936507936508,2.584404474148786,5.9523809523809526,Chain-RFR-PI,0,Chain-RFR-PI
247,PLR-GLASS,0.7206349206349207,2.5554439087955205,5.9523809523809526,Chain-RFR-PI,0,Chain-RFR-PI
248,PLR-GLASS,0.7777777777777779,2.5538198237150596,6.0,Chain-RFR-PI,0,Chain-RFR-PI
249,PLR-GLASS,0.7619047619047621,2.5789326414235583,5.9523809523809526,Chain-RFR-PI,0,Chain-RFR-PI
250,PLR-IRIS,0.8666666666666665,1.7270485551946069,2.933333333333333,Chain-RFR-PI,0,Chain-RFR-PI
251,PLR-IRIS,0.8444444444444444,1.7418600308291494,2.8,Chain-RFR-PI,0,Chain-RFR-PI
252,PLR-IRIS,0.8444444444444443,1.7383020315814128,2.8,Chain-RFR-PI,0,Chain-RFR-PI
253,PLR-IRIS,0.8666666666666666,1.7393213751346588,3.0,Chain-RFR-PI,0,Chain-RFR-PI
254,PLR-IRIS,0.8888888888888887,1.7320686158464291,2.8,Chain-RFR-PI,0,Chain-RFR-PI
255,PLR-IRIS,0.7777777777777778,1.7302518013283434,2.8666666666666667,Chain-RFR-PI,0,Chain-RFR-PI
256,PLR-IRIS,0.8444444444444443,1.7396580635286731,2.8,Chain-RFR-PI,0,Chain-RFR-PI
257,PLR-IRIS,0.8444444444444443,1.7874436116979582,2.6666666666666665,Chain-RFR-PI,0,Chain-RFR-PI
258,PLR-IRIS,0.7999999999999999,1.732490822775123,2.8666666666666667,Chain-RFR-PI,0,Chain-RFR-PI
259,PLR-IRIS,0.7999999999999997,1.7387762265455673,2.7333333333333334,Chain-RFR-PI,0,Chain-RFR-PI
260,PLR-IRIS,0.8444444444444443,1.7330785178405028,2.8666666666666667,Chain-RFR-PI,0,Chain-RFR-PI
261,PLR-IRIS,0.9111111111111112,1.735246447050113,2.8666666666666667,Chain-RFR-PI,0,Chain-RFR-PI
262,PLR-IRIS,0.7999999999999999,1.7283357885549204,2.7333333333333334,Chain-RFR-PI,0,Chain-RFR-PI
263,PLR-IRIS,0.8222222222222221,1.7312703084728809,2.7333333333333334,Chain-RFR-PI,0,Chain-RFR-PI
264,PLR-IRIS,0.8222222222222222,1.7385636902340291,2.7333333333333334,Chain-RFR-PI,0,Chain-RFR-PI
265,PLR-IRIS,0.911111111111111,1.7326781951648982,2.533333333333333,Chain-RFR-PI,0,Chain-RFR-PI
266,PLR-IRIS,0.8444444444444443,1.7818449522895845,2.8666666666666667,Chain-RFR-PI,0,Chain-RFR-PI
267,PLR-IRIS,0.7999999999999999,1.73695769580035,2.8666666666666667,Chain-RFR-PI,0,Chain-RFR-PI
268,PLR-IRIS,0.8222222222222222,1.732611530320643,2.933333333333333,Chain-RFR-PI,0,Chain-RFR-PI
269,PLR-IRIS,0.7777777777777778,1.7377128683991656,2.933333333333333,Chain-RFR-PI,0,Chain-RFR-PI
270,PLR-IRIS,0.9333333333333332,1.734650302222405,2.7333333333333334,Chain-RFR-PI,0,Chain-RFR-PI
271,PLR-IRIS,0.8666666666666666,1.741843388769566,2.7333333333333334,Chain-RFR-PI,0,Chain-RFR-PI
272,PLR-IRIS,0.9333333333333332,1.7371033230639672,2.6666666666666665,Chain-RFR-PI,0,Chain-RFR-PI
273,PLR-IRIS,0.8666666666666666,1.7383477934521927,2.8666666666666667,Chain-RFR-PI,0,Chain-RFR-PI
274,PLR-IRIS,0.7333333333333333,1.777503308576332,3.0,Chain-RFR-PI,0,Chain-RFR-PI
275,PLR-IRIS,0.7999999999999999,1.7343040160249208,2.8,Chain-RFR-PI,0,Chain-RFR-PI
276,PLR-IRIS,0.9777777777777776,1.7275760342167643,2.533333333333333,Chain-RFR-PI,0,Chain-RFR-PI
277,PLR-IRIS,0.7999999999999999,1.7385670559400614,2.6666666666666665,Chain-RFR-PI,0,Chain-RFR-PI
278,PLR-IRIS,0.7777777777777778,1.735263752574726,2.933333333333333,Chain-RFR-PI,0,Chain-RFR-PI
279,PLR-IRIS,0.8444444444444444,1.7367663112808005,2.8666666666666667,Chain-RFR-PI,0,Chain-RFR-PI
280,PLR-IRIS,0.8444444444444444,1.7371826121625071,2.8,Chain-RFR-PI,0,Chain-RFR-PI
281,PLR-IRIS,0.8666666666666666,1.7386536966860342,2.8666666666666667,Chain-RFR-PI,0,Chain-RFR-PI
282,PLR-IRIS,0.8888888888888888,1.733084464473696,2.6,Chain-RFR-PI,0,Chain-RFR-PI
283,PLR-IRIS,0.8666666666666665,1.7788324665353044,2.8666666666666667,Chain-RFR-PI,0,Chain-RFR-PI
284,PLR-IRIS,0.7555555555555554,1.736135021822956,2.8666666666666667,Chain-RFR-PI,0,Chain-RFR-PI
285,PLR-IRIS,0.8888888888888887,1.7348388461179869,2.7333333333333334,Chain-RFR-PI,0,Chain-RFR-PI
286,PLR-IRIS,0.9111111111111112,1.7343835942489894,2.8666666666666667,Chain-RFR-PI,0,Chain-RFR-PI
287,PLR-IRIS,0.8444444444444443,1.735026866074408,2.7333333333333334,Chain-RFR-PI,0,Chain-RFR-PI
288,PLR-IRIS,0.8444444444444444,1.7353995879911672,2.8666666666666667,Chain-RFR-PI,0,Chain-RFR-PI
289,PLR-IRIS,0.7999999999999997,1.7335736713505714,2.8,Chain-RFR-PI,0,Chain-RFR-PI
290,PLR-IRIS,0.8666666666666667,1.7385509187251444,2.8,Chain-RFR-PI,0,Chain-RFR-PI
291,PLR-IRIS,0.7333333333333332,1.7391637240351712,2.8666666666666667,Chain-RFR-PI,0,Chain-RFR-PI
292,PLR-IRIS,0.8222222222222221,1.7797181574620018,2.8,Chain-RFR-PI,0,Chain-RFR-PI
293,PLR-IRIS,0.8222222222222222,1.7301546329735231,2.8666666666666667,Chain-RFR-PI,0,Chain-RFR-PI
294,PLR-IRIS,0.7777777777777776,1.7339884238368055,2.7333333333333334,Chain-RFR-PI,0,Chain-RFR-PI
295,PLR-IRIS,0.7777777777777778,1.7410005784030358,2.933333333333333,Chain-RFR-PI,0,Chain-RFR-PI
296,PLR-IRIS,0.9333333333333332,1.7405634739933833,2.7333333333333334,Chain-RFR-PI,0,Chain-RFR-PI
297,PLR-IRIS,0.8888888888888887,1.7299694832568453,2.8,Chain-RFR-PI,0,Chain-RFR-PI
298,PLR-IRIS,0.911111111111111,1.7397986449587086,2.6666666666666665,Chain-RFR-PI,0,Chain-RFR-PI
299,PLR-IRIS,0.8888888888888888,1.7279909965043796,2.933333333333333,Chain-RFR-PI,0,Chain-RFR-PI
300,PLR-LETTER,0.5580569230769231,8.611120978246669,18.823,Chain-RFR-PI,0,Chain-RFR-PI
301,PLR-LETTER,0.5599923076923077,8.623979909125476,18.9085,Chain-RFR-PI,0,Chain-RFR-PI
302,PLR-LETTER,0.5673046153846154,8.636860389458642,18.9945,Chain-RFR-PI,0,Chain-RFR-PI
303,PLR-LETTER,0.5558015384615385,8.611506024267749,18.896,Chain-RFR-PI,0,Chain-RFR-PI
304,PLR-LETTER,0.5723692307692309,8.66406874032057,18.899,Chain-RFR-PI,0,Chain-RFR-PI
305,PLR-LETTER,0.5670984615384616,8.629431094979552,19.1065,Chain-RFR-PI,0,Chain-RFR-PI
306,PLR-LETTER,0.5609,8.644380049199581,19.114,Chain-RFR-PI,0,Chain-RFR-PI
307,PLR-LETTER,0.5662292307692307,8.609416218536543,18.7425,Chain-RFR-PI,0,Chain-RFR-PI
308,PLR-LETTER,0.5604584615384615,8.652595087428962,18.9625,Chain-RFR-PI,0,Chain-RFR-PI
309,PLR-LETTER,0.5634646153846155,8.63065020505408,18.9705,Chain-RFR-PI,0,Chain-RFR-PI
310,PLR-LETTER,0.5611076923076923,8.639933740139453,18.843,Chain-RFR-PI,0,Chain-RFR-PI
311,PLR-LETTER,0.5696246153846154,8.61796399075791,18.7415,Chain-RFR-PI,0,Chain-RFR-PI
312,PLR-LETTER,0.5749738461538462,8.642584601610809,18.8415,Chain-RFR-PI,0,Chain-RFR-PI
313,PLR-LETTER,0.5586892307692308,8.618325688264525,19.0135,Chain-RFR-PI,0,Chain-RFR-PI
314,PLR-LETTER,0.5656015384615385,8.631259707250164,19.0345,Chain-RFR-PI,0,Chain-RFR-PI
315,PLR-LETTER,0.5577338461538462,8.600560195998861,19.1035,Chain-RFR-PI,0,Chain-RFR-PI
316,PLR-LETTER,0.5556984615384615,8.619943664491093,18.934,Chain-RFR-PI,0,Chain-RFR-PI
317,PLR-LETTER,0.5633953846153846,8.588189156451996,19.051,Chain-RFR-PI,0,Chain-RFR-PI
318,PLR-LETTER,0.559743076923077,8.608553044327476,18.801,Chain-RFR-PI,0,Chain-RFR-PI
319,PLR-LETTER,0.561916923076923,8.594133257810267,18.6855,Chain-RFR-PI,0,Chain-RFR-PI
320,PLR-LETTER,0.5579876923076923,8.634423153112204,18.7845,Chain-RFR-PI,0,Chain-RFR-PI
321,PLR-LETTER,0.5703630769230769,8.565646412151299,18.6225,Chain-RFR-PI,0,Chain-RFR-PI
322,PLR-LETTER,0.5690799999999999,8.604340410862394,18.8,Chain-RFR-PI,0,Chain-RFR-PI
323,PLR-LETTER,0.5581630769230769,8.589718475829088,19.0705,Chain-RFR-PI,0,Chain-RFR-PI
324,PLR-LETTER,0.5542123076923077,8.612196941489431,19.0655,Chain-RFR-PI,0,Chain-RFR-PI
325,PLR-LETTER,0.5689276923076922,8.580125245531127,18.9945,Chain-RFR-PI,0,Chain-RFR-PI
326,PLR-LETTER,0.5550230769230768,8.592743293733362,18.9435,Chain-RFR-PI,0,Chain-RFR-PI
327,PLR-LETTER,0.5631569230769231,8.560334638961256,18.9395,Chain-RFR-PI,0,Chain-RFR-PI
328,PLR-LETTER,0.5634153846153844,8.605249837860597,18.9365,Chain-RFR-PI,0,Chain-RFR-PI
329,PLR-LETTER,0.5633907692307691,8.588036538173307,18.991,Chain-RFR-PI,0,Chain-RFR-PI
330,PLR-LETTER,0.56212,8.611394345865245,18.5665,Chain-RFR-PI,0,Chain-RFR-PI
331,PLR-LETTER,0.5588723076923077,8.607387140009454,19.2545,Chain-RFR-PI,0,Chain-RFR-PI
332,PLR-LETTER,0.5647138461538461,8.598046595709988,18.892,Chain-RFR-PI,0,Chain-RFR-PI
333,PLR-LETTER,0.5628353846153845,8.602828951164824,19.2925,Chain-RFR-PI,0,Chain-RFR-PI
334,PLR-LETTER,0.5586923076923077,8.639129951274057,19.108,Chain-RFR-PI,0,Chain-RFR-PI
335,PLR-LETTER,0.5619923076923077,8.599412965720344,18.825,Chain-RFR-PI,0,Chain-RFR-PI
336,PLR-LETTER,0.5585492307692307,8.601835882472995,18.8975,Chain-RFR-PI,0,Chain-RFR-PI
337,PLR-LETTER,0.5619015384615383,8.582155287047668,19.0485,Chain-RFR-PI,0,Chain-RFR-PI
338,PLR-LETTER,0.5624507692307693,8.641626814957977,18.7785,Chain-RFR-PI,0,Chain-RFR-PI
339,PLR-LETTER,0.5659615384615384,8.591496784088367,18.762,Chain-RFR-PI,0,Chain-RFR-PI
340,PLR-LETTER,0.5539107692307691,8.599129437855915,19.2855,Chain-RFR-PI,0,Chain-RFR-PI
341,PLR-LETTER,0.558023076923077,8.572385299728445,19.082,Chain-RFR-PI,0,Chain-RFR-PI
342,PLR-LETTER,0.567513846153846,8.604390933296768,18.9775,Chain-RFR-PI,0,Chain-RFR-PI
343,PLR-LETTER,0.564063076923077,8.59020356499193,18.8885,Chain-RFR-PI,0,Chain-RFR-PI
344,PLR-LETTER,0.5667461538461539,8.598672899581638,18.6895,Chain-RFR-PI,0,Chain-RFR-PI
345,PLR-LETTER,0.561796923076923,8.584539365860033,18.981,Chain-RFR-PI,0,Chain-RFR-PI
346,PLR-LETTER,0.5557553846153847,8.641148531184925,18.671,Chain-RFR-PI,0,Chain-RFR-PI
347,PLR-LETTER,0.5595107692307693,8.579037556626032,18.946,Chain-RFR-PI,0,Chain-RFR-PI
348,PLR-LETTER,0.5686307692307693,8.587568388781502,18.608,Chain-RFR-PI,0,Chain-RFR-PI
349,PLR-LETTER,0.561053846153846,8.577018706636931,19.2815,Chain-RFR-PI,0,Chain-RFR-PI
350,PLR-LIBRAS,0.6325396825396825,5.821722367736153,14.72222222222222,Chain-RFR-PI,0,Chain-RFR-PI
351,PLR-LIBRAS,0.6494708994708995,5.8432696661201415,14.805555555555555,Chain-RFR-PI,0,Chain-RFR-PI
352,PLR-LIBRAS,0.6322751322751324,5.841267975962128,14.833333333333334,Chain-RFR-PI,0,Chain-RFR-PI
353,PLR-LIBRAS,0.6436507936507936,5.837734983279054,14.694444444444445,Chain-RFR-PI,0,Chain-RFR-PI
354,PLR-LIBRAS,0.6542328042328043,5.834032903832487,14.77777777777778,Chain-RFR-PI,0,Chain-RFR-PI
355,PLR-LIBRAS,0.6365079365079366,5.8430364986023715,14.86111111111111,Chain-RFR-PI,0,Chain-RFR-PI
356,PLR-LIBRAS,0.6645502645502647,5.852086063020631,14.72222222222222,Chain-RFR-PI,0,Chain-RFR-PI
357,PLR-LIBRAS,0.6373015873015874,5.834771443767051,14.694444444444445,Chain-RFR-PI,0,Chain-RFR-PI
358,PLR-LIBRAS,0.6772486772486773,5.812639531228471,14.833333333333334,Chain-RFR-PI,0,Chain-RFR-PI
359,PLR-LIBRAS,0.6719576719576721,5.837740354709166,14.805555555555555,Chain-RFR-PI,0,Chain-RFR-PI
360,PLR-LIBRAS,0.6415343915343915,5.8375302621913665,14.88888888888889,Chain-RFR-PI,0,Chain-RFR-PI
361,PLR-LIBRAS,0.6841269841269841,5.85659187335098,14.805555555555555,Chain-RFR-PI,0,Chain-RFR-PI
362,PLR-LIBRAS,0.6693121693121695,5.807655087726878,14.805555555555555,Chain-RFR-PI,0,Chain-RFR-PI
363,PLR-LIBRAS,0.6182539682539683,5.830340025418787,14.694444444444445,Chain-RFR-PI,0,Chain-RFR-PI
364,PLR-LIBRAS,0.6375661375661377,5.856205913558681,14.666666666666666,Chain-RFR-PI,0,Chain-RFR-PI
365,PLR-LIBRAS,0.6230158730158731,5.851447779652432,14.694444444444445,Chain-RFR-PI,0,Chain-RFR-PI
366,PLR-LIBRAS,0.6671957671957673,5.84243965043716,14.805555555555555,Chain-RFR-PI,0,Chain-RFR-PI
367,PLR-LIBRAS,0.6391534391534393,5.830636386193227,14.72222222222222,Chain-RFR-PI,0,Chain-RFR-PI
368,PLR-LIBRAS,0.6732804232804233,5.8505718243604345,14.86111111111111,Chain-RFR-PI,0,Chain-RFR-PI
369,PLR-LIBRAS,0.6640211640211642,5.843707559674832,14.75,Chain-RFR-PI,0,Chain-RFR-PI
370,PLR-LIBRAS,0.6317460317460318,5.842158567943938,14.86111111111111,Chain-RFR-PI,0,Chain-RFR-PI
371,PLR-LIBRAS,0.6325396825396827,5.804870626551479,14.805555555555555,Chain-RFR-PI,0,Chain-RFR-PI
372,PLR-LIBRAS,0.6537037037037039,5.843442647960165,14.77777777777778,Chain-RFR-PI,0,Chain-RFR-PI
373,PLR-LIBRAS,0.6291005291005294,5.8435016894837855,14.86111111111111,Chain-RFR-PI,0,Chain-RFR-PI
374,PLR-LIBRAS,0.6645502645502648,5.844518170131684,14.88888888888889,Chain-RFR-PI,0,Chain-RFR-PI
375,PLR-LIBRAS,0.6685185185185186,5.8425654987342845,14.77777777777778,Chain-RFR-PI,0,Chain-RFR-PI
376,PLR-LIBRAS,0.6878306878306879,5.815595105318095,14.944444444444445,Chain-RFR-PI,0,Chain-RFR-PI
377,PLR-LIBRAS,0.6343915343915345,5.85053155439741,14.833333333333334,Chain-RFR-PI,0,Chain-RFR-PI
378,PLR-LIBRAS,0.6693121693121694,5.853100480770871,14.805555555555555,Chain-RFR-PI,0,Chain-RFR-PI
379,PLR-LIBRAS,0.675925925925926,5.847729140358708,14.77777777777778,Chain-RFR-PI,0,Chain-RFR-PI
380,PLR-LIBRAS,0.6542328042328044,5.814780558370183,14.833333333333334,Chain-RFR-PI,0,Chain-RFR-PI
381,PLR-LIBRAS,0.6476190476190476,5.835958120480331,14.77777777777778,Chain-RFR-PI,0,Chain-RFR-PI
382,PLR-LIBRAS,0.6500000000000001,5.846739602376693,14.694444444444445,Chain-RFR-PI,0,Chain-RFR-PI
383,PLR-LIBRAS,0.6552910052910053,5.841849303174485,14.86111111111111,Chain-RFR-PI,0,Chain-RFR-PI
384,PLR-LIBRAS,0.6812169312169313,5.849334470946252,14.86111111111111,Chain-RFR-PI,0,Chain-RFR-PI
385,PLR-LIBRAS,0.6031746031746033,5.823055912491316,14.86111111111111,Chain-RFR-PI,0,Chain-RFR-PI
386,PLR-LIBRAS,0.6502645502645501,5.849329664841896,14.75,Chain-RFR-PI,0,Chain-RFR-PI
387,PLR-LIBRAS,0.6542328042328043,5.846610487453425,14.805555555555555,Chain-RFR-PI,0,Chain-RFR-PI
388,PLR-LIBRAS,0.6666666666666667,5.853429328351045,14.805555555555555,Chain-RFR-PI,0,Chain-RFR-PI
389,PLR-LIBRAS,0.65,5.851475612356244,14.833333333333334,Chain-RFR-PI,0,Chain-RFR-PI
390,PLR-LIBRAS,0.6473544973544975,5.824192088693499,14.694444444444445,Chain-RFR-PI,0,Chain-RFR-PI
391,PLR-LIBRAS,0.6092592592592594,5.842434110711008,14.88888888888889,Chain-RFR-PI,0,Chain-RFR-PI
392,PLR-LIBRAS,0.658994708994709,5.829605916354842,14.88888888888889,Chain-RFR-PI,0,Chain-RFR-PI
393,PLR-LIBRAS,0.6341269841269842,5.835482892014981,14.88888888888889,Chain-RFR-PI,0,Chain-RFR-PI
394,PLR-LIBRAS,0.6412698412698413,5.829784791225125,14.944444444444445,Chain-RFR-PI,0,Chain-RFR-PI
395,PLR-LIBRAS,0.6431216931216932,5.836962810743321,14.77777777777778,Chain-RFR-PI,0,Chain-RFR-PI
396,PLR-LIBRAS,0.6568783068783071,5.845779397479899,14.666666666666666,Chain-RFR-PI,0,Chain-RFR-PI
397,PLR-LIBRAS,0.6806878306878308,5.860975483313317,14.805555555555555,Chain-RFR-PI,0,Chain-RFR-PI
398,PLR-LIBRAS,0.6277777777777779,5.823781994460271,14.694444444444445,Chain-RFR-PI,0,Chain-RFR-PI
399,PLR-LIBRAS,0.6772486772486774,5.859010939228539,14.833333333333334,Chain-RFR-PI,0,Chain-RFR-PI
400,PLR-PENDIGITS,0.5774545454545454,4.424460027054152,7.437272727272728,Chain-RFR-PI,0,Chain-RFR-PI
401,PLR-PENDIGITS,0.5704444444444444,4.4148263518512385,7.486363636363636,Chain-RFR-PI,0,Chain-RFR-PI
402,PLR-PENDIGITS,0.5781417450207259,4.387210252654837,7.260236578707916,Chain-RFR-PI,0,Chain-RFR-PI
403,PLR-PENDIGITS,0.5721565059144677,4.430696721961393,7.624203821656051,Chain-RFR-PI,0,Chain-RFR-PI
404,PLR-PENDIGITS,0.5753715498938429,4.41955063394456,7.54049135577798,Chain-RFR-PI,0,Chain-RFR-PI
405,PLR-PENDIGITS,0.5734910524719442,4.403061625392152,7.5277525022747955,Chain-RFR-PI,0,Chain-RFR-PI
406,PLR-PENDIGITS,0.5736123748862603,4.43082468192993,7.4722474977252045,Chain-RFR-PI,0,Chain-RFR-PI
407,PLR-PENDIGITS,0.584106763724598,4.4030081271785635,7.233848953594176,Chain-RFR-PI,0,Chain-RFR-PI
408,PLR-PENDIGITS,0.5716914366595894,4.3958441844542495,7.352138307552321,Chain-RFR-PI,0,Chain-RFR-PI
409,PLR-PENDIGITS,0.572965322009908,4.412519045624626,7.469517743403093,Chain-RFR-PI,0,Chain-RFR-PI
410,PLR-PENDIGITS,0.5758181818181818,4.416423203906015,7.409090909090909,Chain-RFR-PI,0,Chain-RFR-PI
411,PLR-PENDIGITS,0.5745656565656565,4.404580470374063,7.559090909090909,Chain-RFR-PI,0,Chain-RFR-PI
412,PLR-PENDIGITS,0.5923971287028612,4.398812429736182,7.301182893539582,Chain-RFR-PI,0,Chain-RFR-PI
413,PLR-PENDIGITS,0.5746840562127187,4.421828466143933,7.451319381255687,Chain-RFR-PI,0,Chain-RFR-PI
414,PLR-PENDIGITS,0.567667576584774,4.419455261793985,7.474067333939946,Chain-RFR-PI,0,Chain-RFR-PI
415,PLR-PENDIGITS,0.5753108886866849,4.388464565311969,7.2593266606005455,Chain-RFR-PI,0,Chain-RFR-PI
416,PLR-PENDIGITS,0.5780002022040239,4.420424515473559,7.383075523202912,Chain-RFR-PI,0,Chain-RFR-PI
417,PLR-PENDIGITS,0.5725811343645738,4.409340920477822,7.561419472247498,Chain-RFR-PI,0,Chain-RFR-PI
418,PLR-PENDIGITS,0.5754726519057729,4.381911350655022,7.422202001819836,Chain-RFR-PI,0,Chain-RFR-PI
419,PLR-PENDIGITS,0.5793751895662724,4.422415924469527,7.443130118289354,Chain-RFR-PI,0,Chain-RFR-PI
420,PLR-PENDIGITS,0.5785656565656566,4.4139250247370265,7.346363636363637,Chain-RFR-PI,0,Chain-RFR-PI
421,PLR-PENDIGITS,0.5791515151515151,4.400643600883928,7.328181818181818,Chain-RFR-PI,0,Chain-RFR-PI
422,PLR-PENDIGITS,0.5791932059447983,4.409525295879228,7.358507734303912,Chain-RFR-PI,0,Chain-RFR-PI
423,PLR-PENDIGITS,0.5846729349914063,4.421179466725885,7.436760691537762,Chain-RFR-PI,0,Chain-RFR-PI
424,PLR-PENDIGITS,0.5739359013244364,4.398001918599023,7.471337579617835,Chain-RFR-PI,0,Chain-RFR-PI
425,PLR-PENDIGITS,0.5669194216964918,4.424045019888469,7.51319381255687,Chain-RFR-PI,0,Chain-RFR-PI
426,PLR-PENDIGITS,0.5803457688808007,4.416079472563814,7.413102820746133,Chain-RFR-PI,0,Chain-RFR-PI
427,PLR-PENDIGITS,0.5712061470023253,4.420195045696396,7.414922656960874,Chain-RFR-PI,0,Chain-RFR-PI
428,PLR-PENDIGITS,0.5646749570316449,4.4106303555161,7.470427661510464,Chain-RFR-PI,0,Chain-RFR-PI
429,PLR-PENDIGITS,0.5770498432918816,4.405076261768856,7.478616924476797,Chain-RFR-PI,0,Chain-RFR-PI
430,PLR-PENDIGITS,0.5783030303030302,4.425781106878199,7.424545454545455,Chain-RFR-PI,0,Chain-RFR-PI
431,PLR-PENDIGITS,0.5793333333333334,4.401260515238804,7.362727272727272,Chain-RFR-PI,0,Chain-RFR-PI
432,PLR-PENDIGITS,0.5767263168537055,4.422122615441481,7.450409463148317,Chain-RFR-PI,0,Chain-RFR-PI
433,PLR-PENDIGITS,0.5828733191790517,4.42201371153458,7.424931756141947,Chain-RFR-PI,0,Chain-RFR-PI
434,PLR-PENDIGITS,0.5719745222929935,4.396937330006125,7.467697907188353,Chain-RFR-PI,0,Chain-RFR-PI
435,PLR-PENDIGITS,0.5773329289252855,4.4232677734905295,7.421292083712466,Chain-RFR-PI,0,Chain-RFR-PI
436,PLR-PENDIGITS,0.5758972803558791,4.411618922232602,7.418562329390355,Chain-RFR-PI,0,Chain-RFR-PI
437,PLR-PENDIGITS,0.5644323122030128,4.414607983615334,7.45859872611465,Chain-RFR-PI,0,Chain-RFR-PI
438,PLR-PENDIGITS,0.5783843898493579,4.416576774946954,7.43130118289354,Chain-RFR-PI,0,Chain-RFR-PI
439,PLR-PENDIGITS,0.5751693458699828,4.412758164345804,7.475887170154686,Chain-RFR-PI,0,Chain-RFR-PI
440,PLR-PENDIGITS,0.5735959595959595,4.426517192104861,7.378181818181818,Chain-RFR-PI,0,Chain-RFR-PI
441,PLR-PENDIGITS,0.5806464646464646,4.3970555019239255,7.345454545454546,Chain-RFR-PI,0,Chain-RFR-PI
442,PLR-PENDIGITS,0.5811545849762411,4.411189076088172,7.337579617834395,Chain-RFR-PI,0,Chain-RFR-PI
443,PLR-PENDIGITS,0.5788898999090082,4.416881083977779,7.256596906278435,Chain-RFR-PI,0,Chain-RFR-PI
444,PLR-PENDIGITS,0.5730057628146801,4.396370066998378,7.5277525022747955,Chain-RFR-PI,0,Chain-RFR-PI
445,PLR-PENDIGITS,0.5775755737539177,4.42271320322712,7.483166515013648,Chain-RFR-PI,0,Chain-RFR-PI
446,PLR-PENDIGITS,0.5683348498635122,4.4201826997307005,7.619654231119199,Chain-RFR-PI,0,Chain-RFR-PI
447,PLR-PENDIGITS,0.5741178849459104,4.394018455127459,7.474067333939946,Chain-RFR-PI,0,Chain-RFR-PI
448,PLR-PENDIGITS,0.5675260337680721,4.412213193058632,7.474067333939946,Chain-RFR-PI,0,Chain-RFR-PI
449,PLR-PENDIGITS,0.5667172176726315,4.4236197361437535,7.530482256596907,Chain-RFR-PI,0,Chain-RFR-PI
450,PLR-SATIMAGE,0.6993788819875776,3.866273898471069,5.183229813664596,Chain-RFR-PI,0,Chain-RFR-PI
451,PLR-SATIMAGE,0.6972049689440993,3.892806342601751,5.190993788819876,Chain-RFR-PI,0,Chain-RFR-PI
452,PLR-SATIMAGE,0.7043478260869565,3.860882705418641,5.14751552795031,Chain-RFR-PI,0,Chain-RFR-PI
453,PLR-SATIMAGE,0.7091097308488613,3.862154832473718,5.1770186335403725,Chain-RFR-PI,0,Chain-RFR-PI
454,PLR-SATIMAGE,0.7217391304347825,3.8872734107597577,5.163043478260869,Chain-RFR-PI,0,Chain-RFR-PI
